Customer_ID,Age,Income,Education,Marital_Status,Kidhome,Teenhome,Total_Orders,Average_Order_Value,Purchase_Frequency,Total_Spent,Days_Since_Last_Purchase,Customer_Tenure,CLV
7011,41,33471.0,Graduation,Married,1,0,10,9.3,0.4792,93,47,626,92.99
2620,40,34596.0,PhD,Married,1,0,4,5.75,0.2709,23,48,443,23.0
3933,34,44010.0,Graduation,Together,1,0,24,27.58,1.152,662,46,625,661.92
10981,26,84219.0,Graduation,Married,0,0,18,66.56,3.6486,1198,27,148,1198.06
1734,46,40706.0,PhD,Together,2,1,11,7.36,0.6238,81,37,529,80.96
10995,26,15716.0,2n Cycle,Married,1,0,10,9.2,0.5042,92,8,595,92.0
6357,55,59052.0,2n Cycle,Divorced,0,1,18,27.28,2.4,491,29,225,491.04
9209,43,80573.0,Master,Together,0,0,24,65.17,1.1538,1564,85,624,1564.02
10286,52,83715.0,Graduation,Married,0,0,24,38.58,4.898,926,2,147,925.93
2611,55,82576.0,Master,Together,0,0,19,100.53,0.8166,1910,66,698,1910.03
1600,49,56962.0,Master,Married,2,1,21,19.57,2.4046,411,60,262,410.97
3308,62,35704.0,Graduation,Married,1,1,9,10.44,1.5169,94,54,178,93.96
5407,60,53103.0,Graduation,Together,0,1,28,38.75,2.8866,1085,70,291,1085.0
2166,54,46779.0,2n Cycle,Widow,1,1,4,5.75,0.3399,23,55,353,23.0
3955,49,4861.0,Graduation,Divorced,0,0,0,,0.0,6,20,8,0.0
6634,35,33462.0,Master,Divorced,1,0,6,9.0,0.5505,54,78,327,54.0
3056,36,63693.0,Graduation,Divorced,0,1,29,39.66,3.3591,1150,63,259,1150.15
5718,64,80763.0,Graduation,Married,0,0,23,61.52,2.163,1415,17,319,1414.95
6872,40,65352.0,PhD,Married,0,1,16,25.31,1.5335,405,43,313,404.95
8164,36,82170.0,PhD,Married,0,0,19,100.42,2.6267,1908,13,217,1907.96
4580,45,75759.0,Graduation,Married,0,0,26,95.62,3.1452,2486,46,248,2486.15
9305,38,79689.0,2n Cycle,Single,0,0,27,48.7,1.9565,1315,65,414,1314.89
453,58,35340.0,PhD,Widow,1,1,7,6.43,210.0,45,1,1,45.01
8545,60,85683.0,Graduation,Divorced,0,0,17,105.24,5.0495,1789,6,101,1789.08
9850,42,24884.0,2n Cycle,Married,1,0,4,4.75,0.2076,19,32,578,19.0
7378,33,42021.0,Master,Together,1,0,22,26.05,0.988,573,34,668,573.09
7646,25,64449.0,Graduation,Single,1,0,24,33.54,5.4545,805,70,132,804.95
1640,60,64587.0,Graduation,Divorced,1,1,8,13.5,30.0,108,49,8,108.0
5184,19,34824.0,Graduation,Single,0,0,4,5.75,1.25,23,65,96,23.0
8492,36,75437.0,Graduation,Together,0,0,23,64.91,2.9614,1493,25,233,1492.94
11188,57,26091.0,Graduation,Together,1,1,9,9.89,2.16,89,84,125,89.01
1212,41,52845.0,Graduation,Married,1,0,25,37.44,2.3364,936,7,321,935.98
9097,58,46086.0,Graduation,Divorced,0,1,16,21.44,2.0084,343,34,239,343.05
10473,58,78028.0,PhD,Widow,0,1,20,26.4,0.9119,528,38,658,528.03
7962,27,95169.0,PhD,Single,0,0,12,158.42,1.3636,1901,1,264,1900.99
9984,33,56337.0,2n Cycle,Married,1,1,22,32.91,1.4348,724,25,460,724.03
5527,27,22434.0,Graduation,Together,1,0,7,8.29,0.4183,58,25,502,58.03
6374,60,36930.0,PhD,Married,0,1,16,18.56,1.1736,297,50,409,296.96
7453,60,36130.0,Graduation,Single,0,1,21,23.24,1.2281,488,46,513,488.05
8952,61,65569.0,Master,Married,0,1,23,37.35,1.1462,859,96,602,859.07
241,62,83844.0,Graduation,Together,0,0,20,78.7,1.4493,1574,57,414,1574.03
8975,46,19514.0,Graduation,Married,1,1,10,6.9,1.9355,69,47,155,69.0
6119,51,36736.0,PhD,Single,1,1,4,4.25,0.2885,17,52,416,17.0
5236,35,77568.0,Graduation,Together,0,1,21,104.48,0.9347,2194,30,674,2194.04
5723,38,49187.0,PhD,Together,0,1,8,14.5,1.4118,116,63,170,116.0
1710,36,30168.0,Graduation,Single,1,0,18,15.5,1.125,279,51,480,279.0
1970,46,34053.0,Master,Together,0,1,7,14.71,0.3191,103,14,658,102.95
5313,43,38196.0,Master,Married,1,1,9,4.89,3.6986,44,20,73,44.01
10634,63,59412.0,Master,Married,0,0,15,27.07,6.25,406,56,72,406.05
7010,49,70924.0,2n Cycle,Married,0,0,20,68.15,7.1429,1363,41,84,1363.01
8562,45,54165.0,Graduation,Together,0,0,11,21.45,0.8291,236,72,398,235.94
3158,41,32300.0,Graduation,Married,1,0,5,7.8,0.2762,39,1,543,38.99
4436,38,20180.0,Graduation,Single,0,0,8,17.12,0.4848,137,27,495,136.95
5287,41,34961.0,Graduation,Married,1,0,10,7.9,27.2727,79,77,11,79.0
2445,40,28440.0,PhD,Together,1,0,6,10.5,0.5028,63,87,358,63.0
6059,61,64504.0,PhD,Together,1,2,25,52.56,1.5528,1314,81,483,1314.0
4550,48,33564.0,Master,Together,0,1,6,11.83,30.0,71,51,6,70.98
4240,36,17345.0,Graduation,Married,1,0,7,8.29,0.3477,58,79,604,58.03
8911,47,56320.0,PhD,Married,0,1,21,33.43,1.4062,702,11,448,702.01
3706,36,28647.0,Graduation,Single,1,0,7,13.43,0.6709,94,54,313,94.01
3628,27,15038.0,Basic,Single,1,0,7,11.43,0.4062,80,93,517,80.01
10175,56,32173.0,PhD,Divorced,0,1,5,4.4,0.4505,22,0,333,22.0
8985,50,68316.0,2n Cycle,Together,0,1,32,37.84,1.592,1211,54,603,1210.85
5204,43,74538.0,Graduation,Together,0,0,22,66.41,1.8033,1461,21,366,1461.04
9220,43,91700.0,Graduation,Single,0,0,20,98.4,1.1342,1968,58,529,1967.97
9888,45,68695.0,Graduation,Together,0,0,16,68.19,96.0,1091,3,5,1091.04
5263,37,31056.0,2n Cycle,Married,1,0,5,11.0,0.2863,55,99,524,55.01
1020,41,79593.0,Graduation,Married,0,0,19,71.89,11.6327,1366,70,49,1365.92
9503,34,28071.0,Graduation,Single,0,0,13,24.08,0.5821,313,65,670,313.05
10613,56,37334.0,PhD,Together,1,1,11,5.64,2.6613,62,44,124,62.04
67,42,46423.0,Master,Single,1,1,9,10.22,0.9474,92,6,285,91.98
6019,43,37126.0,PhD,Married,1,0,6,12.0,1.9565,72,9,92,72.0
5863,61,47703.0,Graduation,Married,0,1,21,31.19,1.5869,655,95,397,654.99
3717,55,61180.0,Graduation,Married,0,1,18,39.11,7.9412,704,70,68,703.98
6730,60,38998.0,Graduation,Married,1,1,8,6.75,0.3974,54,92,604,54.01
10749,23,8028.0,Graduation,Single,0,0,16,11.12,0.7385,178,62,650,177.93
4998,52,76081.0,Graduation,Together,0,0,14,73.79,11.0526,1033,85,38,1033.06
6287,28,34728.0,Graduation,Together,1,0,5,7.2,0.4478,36,2,335,36.0
5985,49,33168.0,Master,Single,0,1,10,12.2,0.48,122,0,625,122.0
4754,48,33585.0,Master,Married,0,1,7,17.43,0.7554,122,91,278,122.01
4002,54,77037.0,PhD,Married,0,1,27,41.59,3.1154,1123,3,260,1122.94
8870,30,35196.0,Graduation,Together,1,0,18,27.61,0.9091,497,68,594,496.98
966,48,44529.0,Graduation,Married,0,1,25,27.64,2.0833,691,98,360,690.99
4767,49,70924.0,2n Cycle,Married,0,0,20,68.15,7.1429,1363,41,84,1363.01
9725,48,28764.0,PhD,Together,1,1,4,3.0,4.8,12,16,25,12.0
4475,65,69098.0,PhD,Married,0,0,25,97.6,1.503,2440,82,499,2439.99
5740,44,25959.0,2n Cycle,Divorced,1,1,7,8.0,0.4192,56,1,501,56.01
5731,31,27100.0,Master,Married,1,0,5,7.4,0.3326,37,64,451,37.0
7290,29,70596.0,Graduation,Single,0,0,21,46.1,0.9953,968,68,633,968.14
3846,40,42557.0,Graduation,Married,0,1,15,18.0,0.6716,270,98,670,269.98
8104,63,53312.0,PhD,Married,0,0,12,23.17,1.1077,278,32,325,278.04
4507,62,72228.0,Graduation,Single,0,0,22,56.82,1.1379,1250,87,580,1250.01
11013,27,67605.0,Graduation,Together,0,0,17,55.18,1.1184,938,84,456,938.04
4491,65,62845.0,Master,Married,1,1,28,42.07,1.3187,1178,3,637,1177.98
3759,56,65196.0,Graduation,Together,0,2,26,44.42,2.2941,1155,34,340,1154.91
1162,27,42000.0,PhD,Single,0,0,20,32.65,1.1194,653,23,536,653.0
2055,41,35860.0,PhD,Divorced,1,1,6,8.17,4.2857,49,37,42,49.02
10766,50,65526.0,PhD,Married,0,1,17,29.76,6.375,506,22,80,505.92
4415,53,16860.0,Graduation,Married,1,1,8,4.75,0.3659,38,19,656,38.0
3005,22,83528.0,Graduation,Single,0,0,23,71.74,11.5,1650,7,60,1650.02
2223,49,64176.0,2n Cycle,Divorced,0,1,33,55.33,1.4224,1826,52,696,1825.87
4817,58,22304.0,Graduation,Divorced,0,0,4,4.5,0.1727,18,91,695,18.0
2875,36,67023.0,Graduation,Married,0,0,24,37.75,6.1017,906,93,118,906.0
10536,43,32892.0,PhD,Together,1,0,8,5.75,6.6667,46,78,36,46.0
11112,48,70713.0,Graduation,Together,0,1,25,59.08,1.3066,1477,23,574,1476.98
3807,59,59925.0,Graduation,Together,0,1,23,33.3,1.1958,766,83,577,765.87
9197,61,39722.0,Graduation,Married,0,1,7,6.71,1.6667,47,92,126,46.97
10832,56,46610.0,Graduation,Together,0,0,14,33.36,1.2104,467,4,347,467.05
6421,53,88347.0,Graduation,Together,0,0,21,100.76,1.7403,2116,32,362,2115.92
4207,33,87171.0,PhD,Married,0,0,25,51.92,1.7647,1298,27,425,1298.0
577,38,26907.0,2n Cycle,Together,1,1,6,3.67,0.5732,22,10,314,22.02
10855,46,50014.0,Master,Single,1,0,15,26.4,2.8302,396,9,159,396.0
3081,36,41014.0,PhD,Married,1,0,4,5.0,0.2765,20,65,434,20.0
3535,49,66294.0,Graduation,Single,0,0,13,74.38,3.7143,967,68,105,966.94
247,43,36715.0,Graduation,Married,1,0,19,18.79,0.9661,357,16,590,357.01
8707,58,79456.0,Graduation,Married,0,0,16,87.56,0.709,1401,12,677,1400.94
9523,32,40479.0,Graduation,Together,1,0,4,3.75,0.3785,15,95,317,15.0
6072,44,75345.0,Master,Single,0,0,20,104.35,1.1696,2087,16,513,2087.02
6295,37,54233.0,Graduation,Married,0,1,26,37.73,1.5264,981,46,511,980.97
10914,44,24163.0,Graduation,Single,1,1,6,2.83,0.6897,17,3,261,16.98
1509,56,84460.0,PhD,Together,0,0,22,23.77,1.2177,523,80,542,522.93
5577,31,43776.0,Graduation,Together,1,0,4,5.75,2.069,23,77,58,23.0
7348,56,71691.0,PhD,Single,0,0,17,70.12,4.8571,1192,0,105,1192.03
1127,41,85844.0,PhD,Married,0,0,20,97.9,18.75,1958,62,32,1958.0
1833,40,39190.0,PhD,Single,1,0,9,14.78,4.1538,133,91,65,133.02
4944,55,71367.0,Graduation,Together,0,0,17,45.71,1.6399,777,24,311,777.08
9080,42,38578.0,PhD,Single,1,1,9,8.11,0.7239,73,2,373,72.99
6466,49,57236.0,PhD,Married,1,1,10,12.1,2.7273,121,22,110,121.0
9964,35,61825.0,Graduation,Single,0,1,15,28.27,1.3761,424,56,327,424.04
4790,56,79803.0,Graduation,Divorced,0,1,13,66.77,13.9286,868,54,28,868.01
10245,28,80910.0,2n Cycle,Single,0,0,15,50.4,0.7414,756,71,607,756.05
1109,32,27590.0,Master,Together,1,0,4,3.0,0.2771,12,38,433,12.0
6001,35,56775.0,Graduation,Married,0,1,25,37.48,1.3787,937,62,544,937.02
5538,39,83829.0,Graduation,Divorced,0,0,17,109.53,1.9245,1862,78,265,1861.98
10552,35,54210.0,2n Cycle,Married,0,1,14,26.21,1.0345,367,18,406,366.95
1545,28,38508.0,Graduation,Married,1,0,20,22.15,1.8072,443,95,332,442.99
7409,44,53187.0,Graduation,Together,1,0,13,20.54,1.5789,267,66,247,267.01
4444,42,30023.0,Graduation,Married,1,0,6,10.17,1.8367,61,28,98,61.02
146,54,76045.0,PhD,Single,0,0,21,63.0,2.7753,1323,78,227,1322.99
6271,62,50870.0,PhD,Married,0,1,6,10.5,16.3636,63,13,11,63.0
10065,44,15315.0,2n Cycle,Married,0,0,8,8.0,0.7251,64,27,331,64.0
4741,40,65463.0,2n Cycle,Married,1,0,19,29.58,3.7748,562,17,151,562.01
246,49,66480.0,Graduation,Married,1,1,19,16.42,19.0,312,71,30,311.98
375,60,76773.0,Graduation,Divorced,0,0,16,72.25,0.9796,1156,79,490,1156.01
1524,31,81698.0,2n Cycle,Single,0,0,16,69.0,0.9877,1104,1,486,1104.05
10022,41,54466.0,PhD,Single,1,1,4,4.0,0.8511,16,78,141,16.0
7451,54,98777.0,Master,Single,0,0,19,105.68,4.2857,2008,23,133,2007.91
11010,30,16269.0,PhD,Single,1,0,9,4.89,0.8882,44,75,304,44.01
4356,43,71819.0,Graduation,Together,0,1,14,112.43,1.3725,1574,70,306,1573.96
3885,31,33569.0,PhD,Married,1,0,5,12.6,0.5837,63,10,257,63.0
1175,31,36262.0,Master,Married,0,0,12,35.5,1.2721,426,24,283,426.01
880,48,22634.0,Basic,Together,0,0,6,16.0,0.3396,96,47,530,95.99
2320,36,47025.0,2n Cycle,Married,0,1,23,27.61,2.3711,635,98,291,635.02
850,46,70566.0,Graduation,Single,0,1,22,34.41,2.4719,757,4,267,757.02
4713,35,31605.0,PhD,Married,1,0,9,13.89,0.4615,125,15,585,125.0
675,41,52034.0,Master,Divorced,1,1,16,20.75,1.1736,332,67,409,332.0
5025,35,48526.0,Graduation,Single,1,0,8,16.88,1.2766,135,32,188,135.04
2308,60,46734.0,Graduation,Married,0,1,14,23.57,0.7131,330,40,589,329.99
5995,52,39552.0,Graduation,Divorced,1,1,20,19.2,1.0733,384,54,559,383.98
6749,48,86358.0,Graduation,Single,1,1,18,95.67,0.7815,1722,78,691,1722.11
1010,37,46931.0,Graduation,Together,2,1,7,11.14,3.1343,78,94,67,77.98
8977,29,16581.0,Basic,Single,0,0,4,6.0,0.2247,24,51,534,24.0
4756,62,63998.0,2n Cycle,Divorced,0,0,25,46.72,3.9062,1168,42,192,1167.99
3412,63,67381.0,Master,Married,0,1,17,56.29,0.9605,957,67,531,956.98
606,47,25930.0,Graduation,Single,1,1,4,3.75,0.4563,15,87,263,15.0
5961,36,42693.0,Graduation,Married,1,0,5,11.4,6.5217,57,29,23,57.0
2975,38,85606.0,Graduation,Together,0,1,24,81.5,1.2101,1956,89,595,1956.03
2894,29,72903.0,Graduation,Single,0,0,21,95.86,2.582,2013,74,244,2013.09
7613,40,49669.0,2n Cycle,Together,1,0,14,23.29,11.3514,326,97,37,326.06
10542,46,36778.0,PhD,Married,1,1,9,8.56,0.389,77,63,694,77.03
8015,52,85696.0,PhD,Divorced,0,0,20,65.65,1.4184,1313,88,423,1312.96
10617,25,10979.0,Master,Divorced,0,0,8,3.75,6.1538,30,34,39,30.0
11166,53,49678.0,Graduation,Married,0,1,14,22.5,0.8187,315,81,513,314.99
849,61,56129.0,Master,Together,0,1,22,30.0,1.76,660,65,375,660.0
523,25,37155.0,Graduation,Married,1,0,7,10.57,0.4078,74,51,515,74.0
4066,36,21282.0,2n Cycle,Divorced,1,0,7,6.57,4.2,46,76,50,45.99
8414,52,33419.0,PhD,Single,0,1,8,10.75,0.7571,86,76,317,86.0
819,69,63285.0,Graduation,Widow,0,0,25,44.12,3.1646,1103,84,237,1103.02
4961,40,21255.0,Master,Together,1,0,11,5.55,2.0625,61,56,160,61.05
749,33,42162.0,Graduation,Together,1,0,9,16.11,1.2108,145,31,223,144.99
5430,58,54450.0,Graduation,Together,1,1,31,22.06,1.422,684,0,654,683.85
7755,60,57744.0,PhD,Married,0,1,16,25.69,2.087,411,91,230,411.05
10525,28,26576.0,Graduation,Single,1,0,4,6.75,0.192,27,40,625,27.0
1453,71,57513.0,PhD,Widow,0,0,27,39.26,2.2563,1060,59,359,1060.04
8310,50,68142.0,Graduation,Together,0,1,24,60.79,1.0746,1459,96,670,1458.92
10710,35,7500.0,Graduation,Married,0,1,4,4.5,0.1791,18,61,670,18.0
5031,40,83145.0,Graduation,Together,0,0,26,70.5,1.2074,1833,14,646,1832.95
2613,54,54197.0,Master,Married,0,1,12,19.75,4.0909,237,16,88,237.0
213,51,23091.0,PhD,Single,1,1,10,4.8,9.0909,48,98,33,48.0
967,38,46049.0,Graduation,Married,1,1,26,19.81,2.2674,515,11,344,515.05
1077,40,56715.0,Graduation,Together,0,0,15,68.0,0.7867,1020,52,572,1019.98
7959,53,79410.0,Graduation,Married,0,0,11,124.55,10.3125,1370,19,32,1370.05
640,63,57304.0,Graduation,Married,0,1,25,41.04,1.5756,1026,61,476,1025.98
4252,49,44375.0,Graduation,Married,0,1,12,25.08,3.6364,301,73,99,300.96
8432,58,54450.0,Graduation,Together,1,1,31,22.06,1.422,684,0,654,683.85
6218,49,59594.0,Graduation,Married,0,1,17,29.35,0.8252,499,74,618,498.92
6905,20,80685.0,Graduation,Together,0,0,21,47.81,0.9306,1004,55,677,1004.04
5922,40,40344.0,PhD,Married,0,1,12,18.17,1.3846,218,48,260,218.04
3598,42,62710.0,Graduation,Married,0,1,22,27.55,1.6377,606,53,403,606.09
6116,46,48985.0,2n Cycle,Married,0,1,6,12.5,0.5,75,13,360,75.0
6263,46,35322.0,Graduation,Together,1,2,9,11.78,0.3988,106,34,677,106.02
10486,66,77142.0,Graduation,Married,0,0,17,58.24,1.2846,990,54,397,990.05
2410,45,81657.0,Graduation,Single,0,0,16,68.56,3.0189,1097,69,159,1096.97
193,18,14421.0,Basic,Married,0,0,4,4.0,0.9023,16,81,133,16.0
3363,40,20130.0,2n Cycle,Married,0,0,5,6.8,1.4286,34,99,105,34.0
8278,24,74214.0,PhD,Married,0,0,16,106.94,0.7132,1711,3,673,1710.98
10660,57,66726.0,Master,Married,1,1,17,25.76,3.0178,438,61,169,437.93
8686,35,23724.0,Basic,Together,1,0,7,10.71,0.3903,75,65,538,74.96
1604,54,47353.0,Master,Married,0,1,13,17.31,1.7031,225,93,229,225.04
5907,62,33444.0,Master,Married,1,1,4,4.5,0.1987,18,24,604,18.0
10669,33,54386.0,Graduation,Married,0,1,17,27.65,1.2469,470,8,409,470.03
2918,33,28510.0,Graduation,Divorced,1,1,9,10.11,0.6095,91,72,443,90.99
5735,23,90638.0,Master,Single,0,0,18,140.28,3.9416,2525,29,137,2525.04
359,64,48070.0,Graduation,Together,0,1,19,26.53,1.0694,504,33,533,504.06
8387,57,43140.0,Graduation,Married,0,1,11,21.36,0.61,235,68,541,234.97
1829,53,54959.0,PhD,Divorced,0,1,21,58.67,1.1954,1232,55,527,1232.02
3839,56,15056.0,Basic,Single,1,1,12,7.33,0.8511,88,76,423,87.96
9392,43,26954.0,Graduation,Single,1,0,4,4.25,2.2642,17,17,53,17.0
2292,29,22327.0,Graduation,Single,1,0,5,4.8,0.4518,24,94,332,24.0
10466,49,44393.0,Graduation,Married,1,1,7,8.57,0.6731,60,86,312,59.99
9855,62,62000.0,PhD,Single,0,1,26,39.23,2.5243,1020,25,309,1019.99
4088,52,31497.0,PhD,Together,0,1,10,15.5,0.5254,155,22,571,155.0
5231,40,45894.0,2n Cycle,Married,0,2,5,10.2,1.2195,51,15,123,51.0
590,44,78579.0,Master,Divorced,0,0,16,113.25,0.8649,1812,35,555,1812.07
8732,45,67369.0,Master,Widow,0,1,25,58.44,1.2712,1461,81,590,1461.02
2315,54,58401.0,Graduation,Divorced,0,1,6,16.0,2.5352,96,55,71,96.0
3515,62,62307.0,Graduation,Single,0,1,9,17.78,2.0301,160,94,133,160.02
2245,45,43641.0,Master,Married,1,1,10,13.9,0.6912,139,50,434,138.99
6283,46,63841.0,Master,Divorced,0,1,22,41.27,1.5172,908,64,435,907.92
2246,49,46891.0,2n Cycle,Married,0,1,8,22.88,0.7947,183,91,302,183.04
6606,45,70091.0,Master,Married,1,0,19,61.11,1.25,1161,11,456,1161.09
5545,42,78075.0,PhD,Married,0,0,14,70.57,4.8837,988,72,86,987.98
7342,53,59184.0,2n Cycle,Widow,0,1,27,39.7,1.2291,1072,6,659,1071.87
837,37,54809.0,Graduation,Married,1,1,12,14.5,1.2329,174,0,292,174.0
9500,55,58113.0,Graduation,Married,0,1,22,34.45,1.2668,758,66,521,757.9
3602,56,51412.0,Master,Married,0,1,11,17.73,1.8232,195,42,181,195.03
234,35,15287.0,Graduation,Divorced,1,0,6,5.17,0.2866,31,60,628,31.02
2995,57,66636.0,Master,Together,0,0,17,63.76,1.6088,1084,64,317,1083.9
1118,58,50965.0,Master,Married,0,1,22,31.14,1.3333,685,87,495,685.06
7789,49,84618.0,PhD,Married,0,0,26,64.31,3.5455,1672,96,220,1672.08
3068,24,18351.0,Graduation,Married,0,0,6,7.17,0.7377,43,1,244,43.02
8955,57,40451.0,PhD,Together,0,2,5,9.8,1.1194,49,54,134,49.0
945,49,36317.0,Graduation,Together,0,1,9,14.78,0.6683,133,53,404,133.02
5644,57,42213.0,Graduation,Together,0,1,15,24.2,1.7241,363,96,261,362.99
7192,59,65748.0,Graduation,Together,0,1,18,30.28,1.2245,545,58,441,545.04
2324,42,77044.0,Graduation,Together,0,1,31,34.35,3.7805,1065,12,246,1064.85
697,45,74918.0,Graduation,Together,0,0,21,97.48,1.3263,2047,78,475,2047.06
3439,42,56721.0,Graduation,Married,1,1,15,19.73,0.7414,296,64,607,295.97
1506,39,42160.0,Graduation,Single,1,1,11,12.73,0.8992,140,26,367,140.03
232,49,61559.0,Graduation,Single,0,1,17,31.18,1.4655,530,8,348,530.05
8876,51,33629.0,PhD,Together,1,1,13,11.69,0.5644,152,49,691,151.97
4500,23,68682.0,PhD,Together,0,0,24,66.58,2.6966,1598,56,267,1597.9
9739,51,34377.0,Graduation,Single,0,1,8,14.25,0.4554,114,55,527,114.0
10395,28,8940.0,Basic,Single,1,0,10,10.1,0.4431,101,25,677,100.99
1176,41,26228.0,Graduation,Married,1,0,4,6.25,0.427,25,50,281,25.0
1627,57,77297.0,2n Cycle,Divorced,0,0,22,35.86,1.2692,789,84,520,788.9
938,33,40211.0,Graduation,Married,1,1,7,12.43,0.6269,87,30,335,87.01
2740,56,33438.0,PhD,Widow,1,1,11,8.18,1.1744,90,81,281,89.98
257,55,75032.0,PhD,Married,0,1,20,60.75,1.4019,1215,74,428,1215.03
4058,59,61284.0,PhD,Single,0,0,22,36.86,2.5287,811,76,261,810.91
7736,28,22518.0,Graduation,Married,1,0,7,8.71,0.3409,61,36,616,60.97
8210,39,54730.0,Master,Married,0,1,18,22.5,1.6928,405,64,319,405.0
833,59,38452.0,Master,Married,1,1,9,8.0,2.9348,72,62,92,72.0
6230,43,44421.0,Graduation,Divorced,1,1,14,13.5,0.84,189,53,500,189.0
7325,28,38197.0,PhD,Together,1,0,5,8.0,0.4098,40,86,366,40.0
1307,36,41986.0,Graduation,Divorced,0,1,10,6.3,2.1277,63,15,141,63.0
1502,31,28427.0,Graduation,Together,1,0,7,7.43,0.4506,52,67,466,52.0
6211,38,37395.0,PhD,Together,1,0,5,7.8,2.5424,39,47,59,39.0
843,43,64722.0,Graduation,Married,1,0,25,32.2,21.4286,805,47,35,805.0
4174,58,55249.0,Master,Together,0,1,8,16.25,3.2432,130,81,74,130.0
9757,42,84906.0,Graduation,Together,0,0,24,67.96,2.6766,1631,98,269,1631.05
6918,25,28691.0,Graduation,Married,1,0,5,6.8,0.4155,34,56,361,34.0
286,62,44213.0,Graduation,Single,1,1,12,12.67,1.6901,152,48,213,152.04
11086,30,25707.0,Basic,Single,1,0,5,4.2,0.9202,21,18,163,21.0
1921,47,59062.0,PhD,Married,2,1,7,10.14,0.7778,71,74,270,70.98
4138,52,76624.0,Graduation,Single,0,1,23,39.09,18.6486,899,68,37,899.07
7718,67,66000.0,Master,Together,0,0,10,71.1,4.2254,711,36,71,711.01
1291,36,27683.0,PhD,Together,1,0,16,21.94,0.6906,351,90,695,351.02
6862,43,1730.0,Graduation,Divorced,0,0,15,0.53,10.4651,8,65,43,7.95
4136,22,7500.0,Basic,Single,1,0,11,10.82,0.5749,119,63,574,119.02
803,46,40521.0,Graduation,Together,1,1,4,5.25,0.2661,21,82,451,21.0
4298,41,20427.0,PhD,Together,1,0,4,2.5,1.2245,10,63,98,10.0
10833,39,65106.0,Graduation,Married,0,1,27,36.04,21.8919,973,55,37,973.08
9606,49,69969.0,PhD,Married,0,0,13,118.15,1.2704,1536,64,307,1536.0
8534,62,67433.0,Graduation,Married,0,2,28,35.43,2.4069,992,51,349,992.05
5153,47,77766.0,PhD,Married,0,1,34,44.97,2.069,1529,97,493,1529.01
961,42,74716.0,Graduation,Married,0,1,17,50.59,1.7526,860,92,291,860.04
5011,51,68118.0,Graduation,Divorced,0,1,23,40.35,2.7059,928,51,255,928.06
6653,44,55158.0,PhD,Married,1,1,18,23.22,0.7714,418,72,700,417.94
9094,59,62972.0,2n Cycle,Married,0,1,16,36.69,0.6897,587,39,696,587.08
810,39,74190.0,Graduation,Married,0,1,19,33.74,11.6327,641,49,49,641.06
5493,38,39356.0,Graduation,Married,1,1,4,5.75,1.165,23,21,103,23.0
2147,45,76653.0,Graduation,Together,0,0,23,99.09,2.1698,2279,91,318,2279.06
5107,41,35860.0,PhD,Divorced,1,1,6,8.17,4.2857,49,37,42,49.02
3979,31,90687.0,PhD,Divorced,0,0,17,104.65,1.2624,1779,98,404,1779.08
6049,32,73450.0,Master,Together,0,0,27,66.81,3.913,1804,85,207,1803.85
8147,54,31454.0,Graduation,Married,1,1,8,6.0,0.6685,48,40,359,48.0
1857,62,47139.0,Graduation,Single,1,1,7,11.86,1.8103,83,2,116,83.02
3910,39,83829.0,Graduation,Divorced,0,0,17,109.53,1.9245,1862,78,265,1861.98
5207,51,53378.0,PhD,Married,1,1,29,27.34,1.3509,793,41,644,792.84
11114,44,19656.0,Graduation,Together,1,0,9,9.33,0.5325,84,94,507,83.96
5429,66,45579.0,PhD,Married,0,1,10,18.3,0.9554,183,10,314,183.0
9400,56,85485.0,2n Cycle,Single,0,0,19,72.79,63.3333,1383,73,9,1383.01
1740,70,55956.0,Graduation,Married,0,0,16,62.44,5.7143,999,22,84,999.04
7488,51,64191.0,Master,Single,0,1,24,34.38,1.374,825,30,524,825.09
195,42,38808.0,Graduation,Single,1,0,14,17.57,0.6241,246,21,673,245.99
635,48,57183.0,Master,Married,1,1,25,24.4,1.6026,610,51,468,610.01
7527,46,23748.0,Master,Divorced,1,0,9,8.44,0.4608,76,97,586,75.97
10319,43,66303.0,Graduation,Married,0,1,22,58.45,1.3497,1286,56,489,1285.91
2296,39,37368.0,Master,Married,1,0,4,7.5,0.6122,30,4,196,30.0
10637,50,40800.0,Graduation,Married,1,2,8,12.38,0.4404,99,77,545,99.05
2931,36,71847.0,Graduation,Divorced,0,0,22,54.18,1.0201,1192,95,647,1191.97
907,39,46149.0,Graduation,Married,0,1,18,20.11,2.5352,362,36,213,361.98
3698,31,78687.0,Graduation,Together,0,0,19,112.11,0.8261,2130,13,690,2130.12
9516,43,49118.0,2n Cycle,Divorced,0,0,28,43.89,1.2335,1229,90,681,1228.94
679,57,37633.0,PhD,Married,1,1,6,6.33,0.2778,38,49,648,37.98
7384,63,39767.0,Master,Together,0,0,17,28.53,1.4826,485,18,344,485.02
5043,63,26997.0,Basic,Married,0,0,13,33.38,0.6478,434,89,602,433.91
5267,44,33986.0,Graduation,Divorced,1,0,5,8.8,0.3171,44,43,473,44.0
339,42,57091.0,PhD,Married,0,1,18,27.56,0.9247,496,82,584,496.1
2516,45,46831.0,2n Cycle,Married,1,1,7,11.14,0.5426,78,84,387,77.97
9010,42,83151.0,Master,Married,0,0,23,102.0,1.3663,2346,80,505,2345.94
